,filename,x,y,w,h,images
119,29.jpg,712,2,36,278,"[[[250 255 249]
  [250 255 249]
  [250 255 249]
  ...
  [ 52  55  38]
  [ 52  55  38]
  [ 52  55  38]]

 [[250 255 249]
  [250 255 249]
  [250 255 249]
  ...
  [ 52  55  38]
  [ 52  55  38]
  [ 52  55  38]]

 [[250 255 249]
  [250 255 249]
  [250 255 249]
  ...
  [ 52  55  38]
  [ 52  55  38]
  [ 52  55  38]]

 ...

 [[ 22  23  18]
  [ 22  23  18]
  [ 21  22  17]
  ...
  [ 42  45  24]
  [ 41  44  23]
  [ 41  44  23]]

 [[ 22  23  18]
  [ 22  23  18]
  [ 21  22  17]
  ...
  [ 42  45  24]
  [ 41  44  23]
  [ 41  44  23]]

 [[ 22  23  18]
  [ 22  23  18]
  [ 21  22  17]
  ...
  [ 42  45  24]
  [ 41  44  23]
  [ 41  44  23]]]"
120,29.jpg,3,297,248,417,"[[[250 255 249]
  [250 255 249]
  [250 255 249]
  ...
  [ 52  55  38]
  [ 52  55  38]
  [ 52  55  38]]

 [[250 255 249]
  [250 255 249]
  [250 255 249]
  ...
  [ 52  55  38]
  [ 52  55  38]
  [ 52  55  38]]

 [[250 255 249]
  [250 255 249]
  [250 255 249]
  ...
  [ 52  55  38]
  [ 52  55  38]
  [ 52  55  38]]

 ...

 [[ 22  23  18]
  [ 22  23  18]
  [ 21  22  17]
  ...
  [ 42  45  24]
  [ 41  44  23]
  [ 41  44  23]]

 [[ 22  23  18]
  [ 22  23  18]
  [ 21  22  17]
  ...
  [ 42  45  24]
  [ 41  44  23]
  [ 41  44  23]]

 [[ 22  23  18]
  [ 22  23  18]
  [ 21  22  17]
  ...
  [ 42  45  24]
  [ 41  44  23]
  [ 41  44  23]]]"
121,29.jpg,281,629,122,94,"[[[250 255 249]
  [250 255 249]
  [250 255 249]
  ...
  [ 52  55  38]
  [ 52  55  38]
  [ 52  55  38]]

 [[250 255 249]
  [250 255 249]
  [250 255 249]
  ...
  [ 52  55  38]
  [ 52  55  38]
  [ 52  55  38]]

 [[250 255 249]
  [250 255 249]
  [250 255 249]
  ...
  [ 52  55  38]
  [ 52  55  38]
  [ 52  55  38]]

 ...

 [[ 22  23  18]
  [ 22  23  18]
  [ 21  22  17]
  ...
  [ 42  45  24]
  [ 41  44  23]
  [ 41  44  23]]

 [[ 22  23  18]
  [ 22  23  18]
  [ 21  22  17]
  ...
  [ 42  45  24]
  [ 41  44  23]
  [ 41  44  23]]

 [[ 22  23  18]
  [ 22  23  18]
  [ 21  22  17]
  ...
  [ 42  45  24]
  [ 41  44  23]
  [ 41  44  23]]]"
122,29.jpg,509,760,92,105,"[[[250 255 249]
  [250 255 249]
  [250 255 249]
  ...
  [ 52  55  38]
  [ 52  55  38]
  [ 52  55  38]]

 [[250 255 249]
  [250 255 249]
  [250 255 249]
  ...
  [ 52  55  38]
  [ 52  55  38]
  [ 52  55  38]]

 [[250 255 249]
  [250 255 249]
  [250 255 249]
  ...
  [ 52  55  38]
  [ 52  55  38]
  [ 52  55  38]]

 ...

 [[ 22  23  18]
  [ 22  23  18]
  [ 21  22  17]
  ...
  [ 42  45  24]
  [ 41  44  23]
  [ 41  44  23]]

 [[ 22  23  18]
  [ 22  23  18]
  [ 21  22  17]
  ...
  [ 42  45  24]
  [ 41  44  23]
  [ 41  44  23]]

 [[ 22  23  18]
  [ 22  23  18]
  [ 21  22  17]
  ...
  [ 42  45  24]
  [ 41  44  23]
  [ 41  44  23]]]"
123,29.jpg,148,795,153,61,"[[[250 255 249]
  [250 255 249]
  [250 255 249]
  ...
  [ 52  55  38]
  [ 52  55  38]
  [ 52  55  38]]

 [[250 255 249]
  [250 255 249]
  [250 255 249]
  ...
  [ 52  55  38]
  [ 52  55  38]
  [ 52  55  38]]

 [[250 255 249]
  [250 255 249]
  [250 255 249]
  ...
  [ 52  55  38]
  [ 52  55  38]
  [ 52  55  38]]

 ...

 [[ 22  23  18]
  [ 22  23  18]
  [ 21  22  17]
  ...
  [ 42  45  24]
  [ 41  44  23]
  [ 41  44  23]]

 [[ 22  23  18]
  [ 22  23  18]
  [ 21  22  17]
  ...
  [ 42  45  24]
  [ 41  44  23]
  [ 41  44  23]]

 [[ 22  23  18]
  [ 22  23  18]
  [ 21  22  17]
  ...
  [ 42  45  24]
  [ 41  44  23]
  [ 41  44  23]]]"
124,30.jpg,534,231,233,384,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [228 215 206]
  [228 215 206]
  [229 216 207]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [226 213 204]
  [226 213 204]
  [227 214 205]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [223 211 199]
  [224 212 200]
  [224 212 200]]

 ...

 [[236 236 234]
  [237 237 235]
  [236 236 234]
  ...
  [130 104  89]
  [129 103  88]
  [127 101  86]]

 [[235 235 233]
  [235 235 233]
  [234 234 232]
  ...
  [129 103  88]
  [127 101  86]
  [124  98  83]]

 [[233 233 231]
  [234 234 232]
  [232 232 230]
  ...
  [129 103  88]
  [126 100  85]
  [123  97  82]]]"
125,30.jpg,95,36,482,292,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [228 215 206]
  [228 215 206]
  [229 216 207]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [226 213 204]
  [226 213 204]
  [227 214 205]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [223 211 199]
  [224 212 200]
  [224 212 200]]

 ...

 [[236 236 234]
  [237 237 235]
  [236 236 234]
  ...
  [130 104  89]
  [129 103  88]
  [127 101  86]]

 [[235 235 233]
  [235 235 233]
  [234 234 232]
  ...
  [129 103  88]
  [127 101  86]
  [124  98  83]]

 [[233 233 231]
  [234 234 232]
  [232 232 230]
  ...
  [129 103  88]
  [126 100  85]
  [123  97  82]]]"
126,30.jpg,325,415,161,233,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [228 215 206]
  [228 215 206]
  [229 216 207]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [226 213 204]
  [226 213 204]
  [227 214 205]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [223 211 199]
  [224 212 200]
  [224 212 200]]

 ...

 [[236 236 234]
  [237 237 235]
  [236 236 234]
  ...
  [130 104  89]
  [129 103  88]
  [127 101  86]]

 [[235 235 233]
  [235 235 233]
  [234 234 232]
  ...
  [129 103  88]
  [127 101  86]
  [124  98  83]]

 [[233 233 231]
  [234 234 232]
  [232 232 230]
  ...
  [129 103  88]
  [126 100  85]
  [123  97  82]]]"
127,30.jpg,25,272,635,534,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [228 215 206]
  [228 215 206]
  [229 216 207]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [226 213 204]
  [226 213 204]
  [227 214 205]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [223 211 199]
  [224 212 200]
  [224 212 200]]

 ...

 [[236 236 234]
  [237 237 235]
  [236 236 234]
  ...
  [130 104  89]
  [129 103  88]
  [127 101  86]]

 [[235 235 233]
  [235 235 233]
  [234 234 232]
  ...
  [129 103  88]
  [127 101  86]
  [124  98  83]]

 [[233 233 231]
  [234 234 232]
  [232 232 230]
  ...
  [129 103  88]
  [126 100  85]
  [123  97  82]]]"
128,31.jpg,603,382,314,206,"[[[123 117  81]
  [122 115  71]
  [120 114  56]
  ...
  [222 197 201]
  [223 196 201]
  [223 196 201]]

 [[127 121  87]
  [125 118  76]
  [122 116  58]
  ...
  [219 199 200]
  [220 198 200]
  [220 198 200]]

 [[127 121  89]
  [126 118  79]
  [121 114  59]
  ...
  [212 203 196]
  [213 202 198]
  [213 202 198]]

 ...

 [[156 138 114]
  [151 133 109]
  [145 127 103]
  ...
  [248 234 233]
  [249 235 234]
  [249 235 234]]

 [[148 130 106]
  [147 129 105]
  [145 127 103]
  ...
  [246 232 231]
  [246 232 231]
  [246 232 231]]

 [[135 117  93]
  [140 122  98]
  [145 127 103]
  ...
  [244 230 229]
  [244 230 229]
  [244 230 229]]]"
129,31.jpg,353,411,237,137,"[[[123 117  81]
  [122 115  71]
  [120 114  56]
  ...
  [222 197 201]
  [223 196 201]
  [223 196 201]]

 [[127 121  87]
  [125 118  76]
  [122 116  58]
  ...
  [219 199 200]
  [220 198 200]
  [220 198 200]]

 [[127 121  89]
  [126 118  79]
  [121 114  59]
  ...
  [212 203 196]
  [213 202 198]
  [213 202 198]]

 ...

 [[156 138 114]
  [151 133 109]
  [145 127 103]
  ...
  [248 234 233]
  [249 235 234]
  [249 235 234]]

 [[148 130 106]
  [147 129 105]
  [145 127 103]
  ...
  [246 232 231]
  [246 232 231]
  [246 232 231]]

 [[135 117  93]
  [140 122  98]
  [145 127 103]
  ...
  [244 230 229]
  [244 230 229]
  [244 230 229]]]"
130,31.jpg,101,387,364,521,"[[[123 117  81]
  [122 115  71]
  [120 114  56]
  ...
  [222 197 201]
  [223 196 201]
  [223 196 201]]

 [[127 121  87]
  [125 118  76]
  [122 116  58]
  ...
  [219 199 200]
  [220 198 200]
  [220 198 200]]

 [[127 121  89]
  [126 118  79]
  [121 114  59]
  ...
  [212 203 196]
  [213 202 198]
  [213 202 198]]

 ...

 [[156 138 114]
  [151 133 109]
  [145 127 103]
  ...
  [248 234 233]
  [249 235 234]
  [249 235 234]]

 [[148 130 106]
  [147 129 105]
  [145 127 103]
  ...
  [246 232 231]
  [246 232 231]
  [246 232 231]]

 [[135 117  93]
  [140 122  98]
  [145 127 103]
  ...
  [244 230 229]
  [244 230 229]
  [244 230 229]]]"
131,31.jpg,492,556,326,242,"[[[123 117  81]
  [122 115  71]
  [120 114  56]
  ...
  [222 197 201]
  [223 196 201]
  [223 196 201]]

 [[127 121  87]
  [125 118  76]
  [122 116  58]
  ...
  [219 199 200]
  [220 198 200]
  [220 198 200]]

 [[127 121  89]
  [126 118  79]
  [121 114  59]
  ...
  [212 203 196]
  [213 202 198]
  [213 202 198]]

 ...

 [[156 138 114]
  [151 133 109]
  [145 127 103]
  ...
  [248 234 233]
  [249 235 234]
  [249 235 234]]

 [[148 130 106]
  [147 129 105]
  [145 127 103]
  ...
  [246 232 231]
  [246 232 231]
  [246 232 231]]

 [[135 117  93]
  [140 122  98]
  [145 127 103]
  ...
  [244 230 229]
  [244 230 229]
  [244 230 229]]]"
132,32.jpg,97,173,81,81,"[[[ 75  76  80]
  [ 74  75  79]
  [ 72  73  77]
  ...
  [158 168 169]
  [142 152 151]
  [124 134 133]]

 [[ 77  78  82]
  [ 77  78  82]
  [ 77  78  82]
  ...
  [155 165 166]
  [131 141 142]
  [105 115 114]]

 [[ 70  71  73]
  [ 71  72  74]
  [ 73  73  75]
  ...
  [141 153 153]
  [113 125 125]
  [ 82  94  94]]

 ...

 [[221 221 221]
  [222 222 222]
  [222 222 222]
  ...
  [194 194 194]
  [195 195 195]
  [197 197 197]]

 [[218 218 218]
  [220 220 220]
  [223 223 223]
  ...
  [188 188 188]
  [189 189 189]
  [192 192 192]]

 [[219 219 219]
  [222 222 222]
  [226 226 226]
  ...
  [187 187 187]
  [187 187 187]
  [191 191 191]]]"
133,32.jpg,228,180,425,239,"[[[ 75  76  80]
  [ 74  75  79]
  [ 72  73  77]
  ...
  [158 168 169]
  [142 152 151]
  [124 134 133]]

 [[ 77  78  82]
  [ 77  78  82]
  [ 77  78  82]
  ...
  [155 165 166]
  [131 141 142]
  [105 115 114]]

 [[ 70  71  73]
  [ 71  72  74]
  [ 73  73  75]
  ...
  [141 153 153]
  [113 125 125]
  [ 82  94  94]]

 ...

 [[221 221 221]
  [222 222 222]
  [222 222 222]
  ...
  [194 194 194]
  [195 195 195]
  [197 197 197]]

 [[218 218 218]
  [220 220 220]
  [223 223 223]
  ...
  [188 188 188]
  [189 189 189]
  [192 192 192]]

 [[219 219 219]
  [222 222 222]
  [226 226 226]
  ...
  [187 187 187]
  [187 187 187]
  [191 191 191]]]"
134,32.jpg,31,339,790,208,"[[[ 75  76  80]
  [ 74  75  79]
  [ 72  73  77]
  ...
  [158 168 169]
  [142 152 151]
  [124 134 133]]

 [[ 77  78  82]
  [ 77  78  82]
  [ 77  78  82]
  ...
  [155 165 166]
  [131 141 142]
  [105 115 114]]

 [[ 70  71  73]
  [ 71  72  74]
  [ 73  73  75]
  ...
  [141 153 153]
  [113 125 125]
  [ 82  94  94]]

 ...

 [[221 221 221]
  [222 222 222]
  [222 222 222]
  ...
  [194 194 194]
  [195 195 195]
  [197 197 197]]

 [[218 218 218]
  [220 220 220]
  [223 223 223]
  ...
  [188 188 188]
  [189 189 189]
  [192 192 192]]

 [[219 219 219]
  [222 222 222]
  [226 226 226]
  ...
  [187 187 187]
  [187 187 187]
  [191 191 191]]]"
135,32.jpg,677,167,125,184,"[[[ 75  76  80]
  [ 74  75  79]
  [ 72  73  77]
  ...
  [158 168 169]
  [142 152 151]
  [124 134 133]]

 [[ 77  78  82]
  [ 77  78  82]
  [ 77  78  82]
  ...
  [155 165 166]
  [131 141 142]
  [105 115 114]]

 [[ 70  71  73]
  [ 71  72  74]
  [ 73  73  75]
  ...
  [141 153 153]
  [113 125 125]
  [ 82  94  94]]

 ...

 [[221 221 221]
  [222 222 222]
  [222 222 222]
  ...
  [194 194 194]
  [195 195 195]
  [197 197 197]]

 [[218 218 218]
  [220 220 220]
  [223 223 223]
  ...
  [188 188 188]
  [189 189 189]
  [192 192 192]]

 [[219 219 219]
  [222 222 222]
  [226 226 226]
  ...
  [187 187 187]
  [187 187 187]
  [191 191 191]]]"
136,32.jpg,628,226,61,20,"[[[ 75  76  80]
  [ 74  75  79]
  [ 72  73  77]
  ...
  [158 168 169]
  [142 152 151]
  [124 134 133]]

 [[ 77  78  82]
  [ 77  78  82]
  [ 77  78  82]
  ...
  [155 165 166]
  [131 141 142]
  [105 115 114]]

 [[ 70  71  73]
  [ 71  72  74]
  [ 73  73  75]
  ...
  [141 153 153]
  [113 125 125]
  [ 82  94  94]]

 ...

 [[221 221 221]
  [222 222 222]
  [222 222 222]
  ...
  [194 194 194]
  [195 195 195]
  [197 197 197]]

 [[218 218 218]
  [220 220 220]
  [223 223 223]
  ...
  [188 188 188]
  [189 189 189]
  [192 192 192]]

 [[219 219 219]
  [222 222 222]
  [226 226 226]
  ...
  [187 187 187]
  [187 187 187]
  [191 191 191]]]"
137,32.jpg,378,489,281,75,"[[[ 75  76  80]
  [ 74  75  79]
  [ 72  73  77]
  ...
  [158 168 169]
  [142 152 151]
  [124 134 133]]

 [[ 77  78  82]
  [ 77  78  82]
  [ 77  78  82]
  ...
  [155 165 166]
  [131 141 142]
  [105 115 114]]

 [[ 70  71  73]
  [ 71  72  74]
  [ 73  73  75]
  ...
  [141 153 153]
  [113 125 125]
  [ 82  94  94]]

 ...

 [[221 221 221]
  [222 222 222]
  [222 222 222]
  ...
  [194 194 194]
  [195 195 195]
  [197 197 197]]

 [[218 218 218]
  [220 220 220]
  [223 223 223]
  ...
  [188 188 188]
  [189 189 189]
  [192 192 192]]

 [[219 219 219]
  [222 222 222]
  [226 226 226]
  ...
  [187 187 187]
  [187 187 187]
  [191 191 191]]]"
138,32.jpg,315,559,164,83,"[[[ 75  76  80]
  [ 74  75  79]
  [ 72  73  77]
  ...
  [158 168 169]
  [142 152 151]
  [124 134 133]]

 [[ 77  78  82]
  [ 77  78  82]
  [ 77  78  82]
  ...
  [155 165 166]
  [131 141 142]
  [105 115 114]]

 [[ 70  71  73]
  [ 71  72  74]
  [ 73  73  75]
  ...
  [141 153 153]
  [113 125 125]
  [ 82  94  94]]

 ...

 [[221 221 221]
  [222 222 222]
  [222 222 222]
  ...
  [194 194 194]
  [195 195 195]
  [197 197 197]]

 [[218 218 218]
  [220 220 220]
  [223 223 223]
  ...
  [188 188 188]
  [189 189 189]
  [192 192 192]]

 [[219 219 219]
  [222 222 222]
  [226 226 226]
  ...
  [187 187 187]
  [187 187 187]
  [191 191 191]]]"
139,33.jpg,247,23,496,203,"[[[158 159 154]
  [163 164 159]
  [169 170 165]
  ...
  [227 231 234]
  [227 231 234]
  [227 231 234]]

 [[162 163 158]
  [161 162 157]
  [162 163 158]
  ...
  [227 231 234]
  [227 231 234]
  [227 231 234]]

 [[164 165 160]
  [160 161 156]
  [156 157 152]
  ...
  [228 232 235]
  [228 232 235]
  [228 232 235]]

 ...

 [[152 148 145]
  [149 145 142]
  [136 132 129]
  ...
  [121 113 111]
  [111 103 101]
  [ 76  68  66]]

 [[139 135 132]
  [124 120 117]
  [103  99  96]
  ...
  [130 122 120]
  [130 122 120]
  [107  99  97]]

 [[ 77  73  70]
  [ 74  70  67]
  [ 60  56  53]
  ...
  [123 115 113]
  [135 127 125]
  [132 124 122]]]"
140,33.jpg,379,167,635,334,"[[[158 159 154]
  [163 164 159]
  [169 170 165]
  ...
  [227 231 234]
  [227 231 234]
  [227 231 234]]

 [[162 163 158]
  [161 162 157]
  [162 163 158]
  ...
  [227 231 234]
  [227 231 234]
  [227 231 234]]

 [[164 165 160]
  [160 161 156]
  [156 157 152]
  ...
  [228 232 235]
  [228 232 235]
  [228 232 235]]

 ...

 [[152 148 145]
  [149 145 142]
  [136 132 129]
  ...
  [121 113 111]
  [111 103 101]
  [ 76  68  66]]

 [[139 135 132]
  [124 120 117]
  [103  99  96]
  ...
  [130 122 120]
  [130 122 120]
  [107  99  97]]

 [[ 77  73  70]
  [ 74  70  67]
  [ 60  56  53]
  ...
  [123 115 113]
  [135 127 125]
  [132 124 122]]]"
141,33.jpg,646,510,367,304,"[[[158 159 154]
  [163 164 159]
  [169 170 165]
  ...
  [227 231 234]
  [227 231 234]
  [227 231 234]]

 [[162 163 158]
  [161 162 157]
  [162 163 158]
  ...
  [227 231 234]
  [227 231 234]
  [227 231 234]]

 [[164 165 160]
  [160 161 156]
  [156 157 152]
  ...
  [228 232 235]
  [228 232 235]
  [228 232 235]]

 ...

 [[152 148 145]
  [149 145 142]
  [136 132 129]
  ...
  [121 113 111]
  [111 103 101]
  [ 76  68  66]]

 [[139 135 132]
  [124 120 117]
  [103  99  96]
  ...
  [130 122 120]
  [130 122 120]
  [107  99  97]]

 [[ 77  73  70]
  [ 74  70  67]
  [ 60  56  53]
  ...
  [123 115 113]
  [135 127 125]
  [132 124 122]]]"
142,33.jpg,676,200,325,83,"[[[158 159 154]
  [163 164 159]
  [169 170 165]
  ...
  [227 231 234]
  [227 231 234]
  [227 231 234]]

 [[162 163 158]
  [161 162 157]
  [162 163 158]
  ...
  [227 231 234]
  [227 231 234]
  [227 231 234]]

 [[164 165 160]
  [160 161 156]
  [156 157 152]
  ...
  [228 232 235]
  [228 232 235]
  [228 232 235]]

 ...

 [[152 148 145]
  [149 145 142]
  [136 132 129]
  ...
  [121 113 111]
  [111 103 101]
  [ 76  68  66]]

 [[139 135 132]
  [124 120 117]
  [103  99  96]
  ...
  [130 122 120]
  [130 122 120]
  [107  99  97]]

 [[ 77  73  70]
  [ 74  70  67]
  [ 60  56  53]
  ...
  [123 115 113]
  [135 127 125]
  [132 124 122]]]"
143,33.jpg,528,356,183,123,"[[[158 159 154]
  [163 164 159]
  [169 170 165]
  ...
  [227 231 234]
  [227 231 234]
  [227 231 234]]

 [[162 163 158]
  [161 162 157]
  [162 163 158]
  ...
  [227 231 234]
  [227 231 234]
  [227 231 234]]

 [[164 165 160]
  [160 161 156]
  [156 157 152]
  ...
  [228 232 235]
  [228 232 235]
  [228 232 235]]

 ...

 [[152 148 145]
  [149 145 142]
  [136 132 129]
  ...
  [121 113 111]
  [111 103 101]
  [ 76  68  66]]

 [[139 135 132]
  [124 120 117]
  [103  99  96]
  ...
  [130 122 120]
  [130 122 120]
  [107  99  97]]

 [[ 77  73  70]
  [ 74  70  67]
  [ 60  56  53]
  ...
  [123 115 113]
  [135 127 125]
  [132 124 122]]]"
144,34.jpg,73,287,599,564,"[[[ 46  43  50]
  [ 45  42  49]
  [ 45  42  49]
  ...
  [218 221 226]
  [215 218 223]
  [213 216 221]]

 [[ 45  42  49]
  [ 44  43  49]
  [ 44  41  48]
  ...
  [221 224 229]
  [218 221 226]
  [216 219 224]]

 [[ 44  43  49]
  [ 43  44  49]
  [ 44  43  49]
  ...
  [226 229 234]
  [224 227 232]
  [222 225 230]]

 ...

 [[ 93  84  75]
  [ 92  83  74]
  [ 91  83  72]
  ...
  [112  90  76]
  [111  89  75]
  [110  88  74]]

 [[ 93  84  75]
  [ 92  83  74]
  [ 91  83  72]
  ...
  [112  90  76]
  [110  88  74]
  [110  88  74]]

 [[ 93  84  75]
  [ 92  83  74]
  [ 91  83  72]
  ...
  [111  89  75]
  [110  88  74]
  [109  87  73]]]"
145,34.jpg,105,161,161,80,"[[[ 46  43  50]
  [ 45  42  49]
  [ 45  42  49]
  ...
  [218 221 226]
  [215 218 223]
  [213 216 221]]

 [[ 45  42  49]
  [ 44  43  49]
  [ 44  41  48]
  ...
  [221 224 229]
  [218 221 226]
  [216 219 224]]

 [[ 44  43  49]
  [ 43  44  49]
  [ 44  43  49]
  ...
  [226 229 234]
  [224 227 232]
  [222 225 230]]

 ...

 [[ 93  84  75]
  [ 92  83  74]
  [ 91  83  72]
  ...
  [112  90  76]
  [111  89  75]
  [110  88  74]]

 [[ 93  84  75]
  [ 92  83  74]
  [ 91  83  72]
  ...
  [112  90  76]
  [110  88  74]
  [110  88  74]]

 [[ 93  84  75]
  [ 92  83  74]
  [ 91  83  72]
  ...
  [111  89  75]
  [110  88  74]
  [109  87  73]]]"
146,34.jpg,384,47,48,27,"[[[ 46  43  50]
  [ 45  42  49]
  [ 45  42  49]
  ...
  [218 221 226]
  [215 218 223]
  [213 216 221]]

 [[ 45  42  49]
  [ 44  43  49]
  [ 44  41  48]
  ...
  [221 224 229]
  [218 221 226]
  [216 219 224]]

 [[ 44  43  49]
  [ 43  44  49]
  [ 44  43  49]
  ...
  [226 229 234]
  [224 227 232]
  [222 225 230]]

 ...

 [[ 93  84  75]
  [ 92  83  74]
  [ 91  83  72]
  ...
  [112  90  76]
  [111  89  75]
  [110  88  74]]

 [[ 93  84  75]
  [ 92  83  74]
  [ 91  83  72]
  ...
  [112  90  76]
  [110  88  74]
  [110  88  74]]

 [[ 93  84  75]
  [ 92  83  74]
  [ 91  83  72]
  ...
  [111  89  75]
  [110  88  74]
  [109  87  73]]]"
147,36.jpg,140,284,370,401,"[[[ 70  85  90]
  [ 70  85  90]
  [ 70  85  90]
  ...
  [ 21  35  48]
  [ 21  35  48]
  [ 21  35  48]]

 [[ 70  85  90]
  [ 70  85  90]
  [ 70  85  90]
  ...
  [ 21  35  48]
  [ 21  35  48]
  [ 21  35  48]]

 [[ 70  85  90]
  [ 70  85  90]
  [ 70  85  90]
  ...
  [ 21  35  48]
  [ 21  35  48]
  [ 21  35  48]]

 ...

 [[147 139 128]
  [151 143 132]
  [159 151 140]
  ...
  [ 13  20  28]
  [ 13  20  28]
  [ 13  20  28]]

 [[142 133 124]
  [146 137 128]
  [155 146 137]
  ...
  [ 13  20  28]
  [ 13  20  28]
  [ 13  20  28]]

 [[138 129 120]
  [142 133 124]
  [151 142 133]
  ...
  [ 13  20  28]
  [ 13  20  28]
  [ 13  20  28]]]"
148,36.jpg,576,677,214,320,"[[[ 70  85  90]
  [ 70  85  90]
  [ 70  85  90]
  ...
  [ 21  35  48]
  [ 21  35  48]
  [ 21  35  48]]

 [[ 70  85  90]
  [ 70  85  90]
  [ 70  85  90]
  ...
  [ 21  35  48]
  [ 21  35  48]
  [ 21  35  48]]

 [[ 70  85  90]
  [ 70  85  90]
  [ 70  85  90]
  ...
  [ 21  35  48]
  [ 21  35  48]
  [ 21  35  48]]

 ...

 [[147 139 128]
  [151 143 132]
  [159 151 140]
  ...
  [ 13  20  28]
  [ 13  20  28]
  [ 13  20  28]]

 [[142 133 124]
  [146 137 128]
  [155 146 137]
  ...
  [ 13  20  28]
  [ 13  20  28]
  [ 13  20  28]]

 [[138 129 120]
  [142 133 124]
  [151 142 133]
  ...
  [ 13  20  28]
  [ 13  20  28]
  [ 13  20  28]]]"
149,36.jpg,599,567,293,67,"[[[ 70  85  90]
  [ 70  85  90]
  [ 70  85  90]
  ...
  [ 21  35  48]
  [ 21  35  48]
  [ 21  35  48]]

 [[ 70  85  90]
  [ 70  85  90]
  [ 70  85  90]
  ...
  [ 21  35  48]
  [ 21  35  48]
  [ 21  35  48]]

 [[ 70  85  90]
  [ 70  85  90]
  [ 70  85  90]
  ...
  [ 21  35  48]
  [ 21  35  48]
  [ 21  35  48]]

 ...

 [[147 139 128]
  [151 143 132]
  [159 151 140]
  ...
  [ 13  20  28]
  [ 13  20  28]
  [ 13  20  28]]

 [[142 133 124]
  [146 137 128]
  [155 146 137]
  ...
  [ 13  20  28]
  [ 13  20  28]
  [ 13  20  28]]

 [[138 129 120]
  [142 133 124]
  [151 142 133]
  ...
  [ 13  20  28]
  [ 13  20  28]
  [ 13  20  28]]]"
150,36.jpg,899,378,122,189,"[[[ 70  85  90]
  [ 70  85  90]
  [ 70  85  90]
  ...
  [ 21  35  48]
  [ 21  35  48]
  [ 21  35  48]]

 [[ 70  85  90]
  [ 70  85  90]
  [ 70  85  90]
  ...
  [ 21  35  48]
  [ 21  35  48]
  [ 21  35  48]]

 [[ 70  85  90]
  [ 70  85  90]
  [ 70  85  90]
  ...
  [ 21  35  48]
  [ 21  35  48]
  [ 21  35  48]]

 ...

 [[147 139 128]
  [151 143 132]
  [159 151 140]
  ...
  [ 13  20  28]
  [ 13  20  28]
  [ 13  20  28]]

 [[142 133 124]
  [146 137 128]
  [155 146 137]
  ...
  [ 13  20  28]
  [ 13  20  28]
  [ 13  20  28]]

 [[138 129 120]
  [142 133 124]
  [151 142 133]
  ...
  [ 13  20  28]
  [ 13  20  28]
  [ 13  20  28]]]"
151,36.jpg,151,771,393,212,"[[[ 70  85  90]
  [ 70  85  90]
  [ 70  85  90]
  ...
  [ 21  35  48]
  [ 21  35  48]
  [ 21  35  48]]

 [[ 70  85  90]
  [ 70  85  90]
  [ 70  85  90]
  ...
  [ 21  35  48]
  [ 21  35  48]
  [ 21  35  48]]

 [[ 70  85  90]
  [ 70  85  90]
  [ 70  85  90]
  ...
  [ 21  35  48]
  [ 21  35  48]
  [ 21  35  48]]

 ...

 [[147 139 128]
  [151 143 132]
  [159 151 140]
  ...
  [ 13  20  28]
  [ 13  20  28]
  [ 13  20  28]]

 [[142 133 124]
  [146 137 128]
  [155 146 137]
  ...
  [ 13  20  28]
  [ 13  20  28]
  [ 13  20  28]]

 [[138 129 120]
  [142 133 124]
  [151 142 133]
  ...
  [ 13  20  28]
  [ 13  20  28]
  [ 13  20  28]]]"
152,36.jpg,19,535,73,244,"[[[ 70  85  90]
  [ 70  85  90]
  [ 70  85  90]
  ...
  [ 21  35  48]
  [ 21  35  48]
  [ 21  35  48]]

 [[ 70  85  90]
  [ 70  85  90]
  [ 70  85  90]
  ...
  [ 21  35  48]
  [ 21  35  48]
  [ 21  35  48]]

 [[ 70  85  90]
  [ 70  85  90]
  [ 70  85  90]
  ...
  [ 21  35  48]
  [ 21  35  48]
  [ 21  35  48]]

 ...

 [[147 139 128]
  [151 143 132]
  [159 151 140]
  ...
  [ 13  20  28]
  [ 13  20  28]
  [ 13  20  28]]

 [[142 133 124]
  [146 137 128]
  [155 146 137]
  ...
  [ 13  20  28]
  [ 13  20  28]
  [ 13  20  28]]

 [[138 129 120]
  [142 133 124]
  [151 142 133]
  ...
  [ 13  20  28]
  [ 13  20  28]
  [ 13  20  28]]]"
